# Swetnam - Cabresto Canyon - PIED - ITRDB NM548
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5071
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5071.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm548-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm548-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm548.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm548.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Swetnam - Cabresto Canyon - PIED - ITRDB NM548
#--------------------
# Investigators
#   Investigators: Swetnam, T.W.(https://orcid.org/0000-0001-7268-2184); Harlan, T.P.; Sutherland, E.K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cabresto Canyon
#   Location: New Mexico
#   Northernmost_Latitude: 36.73
#   Southernmost_Latitude: 36.73
#   Easternmost_Longitude: -105.47
#   Westernmost_Longitude: -105.47
#   Elevation_m: 2835
#--------------------
# Data_Collection
#   Collection_Name: NM548
#   First_Year: 1592
#   Last_Year: 1981
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus edulis Engelm.
#   Common_Name: pinyon
#   Tree_Species_Code: PIED
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CCN011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CCN152_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CCN152; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CCN011_raw	CCN012_raw	CCN031_raw	CCN032_raw	CCN051_raw	CCN052_raw	CCN071_raw	CCN072_raw	CCN081_raw	CCN082_raw	CCN091_raw	CCN092_raw	CCN111_raw	CCN112_raw	CCN121_raw	CCN122_raw	CCN131_raw	CCN132_raw	CCN141_raw	CCN142_raw	CCN151_raw	CCN152_raw
1895	1.03	0.97	0.62	0.43	0.48	1.1	0.79	0.75	1.1	1.01	0.78	0.65	1.16	2.03	0.64	0.79	0.82	0.58	0.38	0.47	0.45	0.36
1896	0.79	0.81	0.45	0.19	0.42	0.79	0.51	0.43	0.63	0.54	0.61	0.45	0.47	1.12	0.59	0.58	0.65	0.41	0.31	0.34	0.37	0.26
1897	0.8	0.98	0.57	0.34	0.56	1.03	0.57	0.51	0.72	0.53	0.72	0.58	0.54	1.68	0.51	0.6	0.58	0.41	0.37	0.46	0.38	0.27
1898	1.06	1.21	0.6	0.48	0.87	1.26	0.86	0.65	1.21	0.92	0.95	0.61	0.72	1.77	0.53	0.82	0.65	0.51	0.42	0.48	0.45	0.34
1899	0.33	0.31	0.04	0	0.17	0.46	0.11	0.07	0.74	0.37	0.21	0.17	0.31	0.69	0	0	0.12	0.06	0.03	0.02	0.04	0.02
1900	0.73	0.61	0.35	0.25	0.27	0.94	0.19	0.39	1.07	0.59	0.48	0.42	0.46	1.2	0.28	0.47	0.47	0.35	0.33	0.27	0.29	0.23
1901	0.78	0.73	0.27	0.26	0.5	0.94	0.13	0.43	1.08	0.68	0.51	0.48	0.51	2.02	0.22	0.41	0.55	0.47	0.37	0.24	0.3	0.31
1902	0.5	0.5	0.15	0.06	0.32	0.57	0.07	0.18	0.65	0.37	0.21	0.27	0.38	1.92	0.13	0.18	0.41	0.32	0.17	0.11	0.1	0.1
1903	1.29	1.44	0.69	0.5	0.78	1.41	0.44	0.72	1.56	1.29	0.66	0.66	0.9	2.01	0.48	0.77	0.9	0.84	0.65	0.62	0.43	0.47
1904	0.51	0.69	0.05	0	0.2	0.53	0	0.16	0.58	0.56	0.11	0.15	0.59	1.3	0.08	0.2	0.36	0.32	0.18	0.1	0	0
1905	1.01	1.08	0.65	0.56	0.62	1.12	0.25	0.59	1.05	1.05	0.58	0.58	0.46	1.31	0.54	0.81	0.71	0.7	0.5	0.49	0.35	0.31
1906	0.75	0.83	0.36	0.17	0.29	0.86	0.1	0.38	0.55	0.76	0.52	0.51	0.57	2	0.36	0.42	0.52	0.42	0.34	0.36	0.14	0.02
1907	1.04	1.14	0.54	0.31	0.44	0.79	0.21	0.39	1.03	1.21	0.59	0.63	0.7	2.2	0.43	0.5	0.66	0.6	0.46	0.4	0.26	0.29
1908	0.98	1.07	0.42	0.35	0.57	1.14	0.3	0.43	1.02	1.1	0.76	0.75	0.69	2.27	0.56	0.8	0.74	0.54	0.37	0.32	0.22	0.28
1909	0.76	0.83	0.33	0.18	0.41	0.84	0.18	0.24	0.78	0.75	0.75	0.57	0.57	1.79	0.38	0.7	0.65	0.44	0.34	0.3	0.18	0.22
1910	0.79	0.7	0.38	0.29	0.35	0.74	0.35	0.41	0.78	0.97	0.64	0.53	0.53	1.72	0.26	0.63	0.58	0.32	0.35	0.24	0.23	0.28
1911	0.84	0.94	0.64	0.54	0.64	1.17	0.53	0.56	1.18	1.26	0.69	0.74	0.85	2.23	0.51	0.91	0.86	0.58	0.51	0.51	0.36	0.44
1912	1.17	1.45	0.61	0.55	0.55	1.05	0.56	0.51	1.04	1.26	0.69	0.55	0.75	1.93	0.79	0.9	0.84	0.6	0.44	0.47	0.32	0.47
1913	0.62	0.8	0.28	0.11	0.33	0.59	0.19	0.17	0.53	0.78	0.48	0.39	0.49	1.21	0.32	0.46	0.48	0.21	0.28	0.2	0.05	0.2
1914	1.11	1.23	0.59	0.45	0.73	1	0.58	0.53	1.24	1.66	0.69	0.59	0.87	1.86	0.6	0.85	0.9	0.53	0.61	0.51	0.33	0.51
1915	0.99	1.05	0.71	0.58	0.71	0.98	0.57	0.53	1.07	1.71	0.76	0.61	0.71	1.61	0.74	0.87	0.73	0.52	0.63	0.42	0.37	0.43
1916	0.72	0.71	0.38	0.24	0.53	0.9	0.26	0.23	0.59	0.96	0.72	0.59	0.75	1.41	0.37	0.5	0.43	0.26	0.48	0.36	0.21	0.32
1917	0.57	0.81	0.37	0.22	0.62	0.71	0.5	0.39	0.73	1.09	0.63	0.51	0.9	1.35	0.72	0.71	0.43	0.34	0.58	0.3	0.22	0.39
1918	0.58	0.76	0.41	0.2	0.39	0.7	0.39	0.28	0.71	1.13	0.45	0.45	0.63	1.28	0.74	0.69	0.51	0.26	0.52	0.26	0.21	0.35
1919	0.7	0.92	0.66	0.4	0.61	0.79	0.48	0.5	1.58	2.11	0.67	0.5	0.59	1.64	0.67	0.95	0.58	0.44	0.65	0.43	0.38	0.49
1920	0.83	0.89	0.7	0.48	0.62	0.95	0.57	0.5	1.57	1.81	0.86	0.67	0.72	1.67	0.57	0.75	0.51	0.43	0.76	0.48	0.48	0.63
1921	1.08	1.06	0.79	0.63	0.66	1.14	0.51	0.49	1.62	1.52	1.09	0.73	0.97	1.95	0.48	0.81	0.55	0.47	0.69	0.49	0.4	0.43
1922	0.56	0.53	0.49	0.3	0.42	0.57	0.42	0.29	0.59	0.63	0.7	0.51	0.59	1.04	0.26	0.48	0.38	0.27	0.51	0.2	0.22	0.31
1923	0.38	0.45	0.08	0	0.3	0.65	0.17	0.11	0.4	0.47	0.43	0.31	0.42	0.97	0.17	0.38	0.27	0.16	0.25	0.12	0.04	0.05
1924	0.51	0.64	0.54	0.56	0.51	0.93	0.48	0.46	0.76	0.88	0.7	0.5	0.53	1.49	0.46	0.8	0.49	0.42	0.57	0.42	0.34	0.36
1925	0.4	0.42	0.38	0.35	0.48	0.77	0.44	0.35	0.48	0.5	0.6	0.44	0.4	1.31	0.23	0.59	0.31	0.32	0.36	0.32	0.2	0.26
1926	0.62	0.64	0.47	0.36	0.41	0.73	0.44	0.37	0.6	0.67	0.63	0.42	0.61	1.5	0.25	0.66	0.37	0.37	0.4	0.27	0.16	0.29
1927	0.57	0.68	0.37	0.25	0.46	0.66	0.47	0.33	0.63	0.62	0.76	0.49	0.6	1.92	0.43	1.02	0.36	0.4	0.38	0.24	0.28	0.28
1928	0.51	0.63	0.32	0.26	0.41	0.71	0.43	0.3	0.52	0.43	0.56	0.44	0.54	1.46	0.31	0.83	0.27	0.26	0.45	0.25	0.3	0.34
1929	0.61	0.73	0.31	0.27	0.33	0.64	0.39	0	0.56	0.32	0.52	0.51	0.48	1.16	0.32	0.51	0.27	0.27	0.32	0.29	0.19	0.28
1930	0.77	0.88	0.37	0.34	0.44	0.92	0.45	0.11	0.99	0.62	0.5	0.47	0.55	1.23	0.18	0.61	0.29	0.34	0.38	0.26	0.19	0.25
1931	0.56	0.66	0.34	0.35	0.57	0.9	0.4	0.26	0.69	0.59	0.5	0.55	0.6	1.32	0.39	0.75	0.39	0.4	0.35	0.26	0.22	0.26
1932	1	0.82	0.55	0.53	0.64	0.92	0.72	0.33	0.99	0.66	0.53	0.51	0.56	1.22	0.44	0.77	0.49	0.49	0.42	0.31	0.25	0.38
1933	0.68	0.5	0.25	0.21	0.28	0.62	0.28	0	0.59	0.4	0.34	0.43	0.4	0.85	0.33	0.37	0.25	0.22	0.23	0.15	0.11	0.2
1934	1.02	0.71	0.38	0.34	0.46	1.03	0.56	0.57	0.89	0.61	0.59	0.55	0.78	1.53	0.48	0.71	0.35	0.29	0.34	0.37	0.23	0.44
1935	0.7	0.53	0.36	0.27	0.56	0.9	0.58	0.24	0.95	0.73	0.53	0.48	0.61	1.41	0.36	0.65	0.38	0.31	0.37	0.35	0.25	0.44
1936	0.52	0.29	0.22	0.1	0.33	0.89	0.19	0	0.47	0.27	0.34	0.35	0.36	1.21	0.18	0.28	0.29	0.2	0.24	0.12	0.12	0.19
1937	0.7	0.64	0.46	0.5	0.65	0.97	0.53	0.35	0.67	0.72	0.52	0.54	0.54	1.63	0.36	0.57	0.43	0.29	0.4	0.29	0.31	0.4
1938	0.72	0.57	0.48	0.38	0.64	0.94	0.51	0.57	0.7	0.75	0.47	0.55	0.53	1.65	0.29	0.44	0.41	0.18	0.33	0.28	0.38	0.43
1939	0.39	0.34	0.27	0.21	0.52	0.74	0.29	0	0.43	0.4	0.29	0.34	0.47	1.69	0.31	0.38	0.34	0.14	0.19	0.17	0.32	0.35
1940	0.4	0.41	0.34	0.21	0.53	0.56	0.38	0.24	0.58	0.51	0.39	0.41	0.42	1.84	0.17	0.31	0.3	0.2	0.24	0.19	0.29	0.46
1941	0.7	0.81	0.6	0.46	0.67	0.84	0.68	0.56	0.95	0.95	0.58	0.51	0.41	2.01	0.24	0.55	0.4	0.31	0.27	0.38	0.33	0.57
1942	0.37	0.38	0.43	0.3	0.52	0.93	0.47	0.51	0.75	0.8	0.62	0.5	0.37	1.3	0.29	0.48	0.43	0.34	0.46	0.39	0.38	0.56
1943	0.32	0.38	0.22	0.14	0.51	0.37	0.25	0.24	0.66	0.72	0.41	0.25	0.41	1.81	0.17	0.33	0.34	0.18	0.19	0.18	0.21	0.4
1944	0.43	0.3	0.58	0.48	0.6	1.13	0.62	0.33	0.94	0.92	0.61	0.32	0.48	1.58	0.44	0.67	0.42	0.41	0.41	0.33	0.37	0.55
1945	0.28	0.23	0.41	0.24	0.51	0.85	0.48	0.64	0.89	0.77	0.58	0.39	0.5	1.5	0.33	0.48	0.33	0.38	0.38	0.31	0.38	0.46
1946	0	0	0	0	0.16	0.58	0	0	0.21	0.22	0.26	0.11	0.31	0.8	0	0.07	0.01	0	0.01	0	0	0.18
1947	0.24	0.3	0.48	0.34	0.47	1.08	0.47	0.48	0.71	0.7	0.43	0.38	0.78	1.47	0.45	0.69	0.29	0.28	0.29	0.21	0.3	0.52
1948	0.19	0.16	0.37	0	0.33	0.63	0.4	0.15	0.5	0.47	0.4	0.41	0.67	0.98	0.13	0.3	0.22	0.25	0.18	0.17	0.2	0.33
1949	0.31	0.31	0.37	0.26	0.6	0.85	0.54	0.48	0.72	0.83	0.49	0.47	0.95	1.33	0.31	0.41	0.33	0.42	0.31	0.28	0.31	0.55
1950	0.24	0.25	0.24	0.34	0.41	0.76	0.34	0.42	0.62	0.44	0.26	0.31	0.34	1.1	0.25	0.38	0.16	0.27	0.21	0.18	0.18	0.31
1951	0.09	0.21	0.28	0.15	0	0.56	0.3	0.33	0.47	0.4	0.31	0.26	0.43	0.95	0.22	0.35	0.13	0.17	0.07	0.01	NA	0.34
1952	0.13	0.11	0.15	0.14	0.38	0.42	0.13	0.22	0.28	0.38	0.18	0.17	0.56	0.75	0.19	0.31	0.19	0.15	0.1	0.11	NA	0.31
1953	0.24	0.15	0.33	0.13	0.28	0.62	0.4	0.34	0.46	0.57	0.33	0.27	0.82	1.07	0.31	0.43	0.26	0.22	0.17	0.21	NA	0.45
1954	0.33	0.34	0.44	0.22	0.43	0.78	0.53	0.22	0.59	0.65	0.5	0.49	0.99	1.28	0.3	0.48	0.3	0.34	0.29	0.4	NA	0.53
1955	0.35	0.34	0.4	0.26	0.24	0.71	0.65	0.06	0.9	1.22	0.44	0.45	1.05	1.32	0.27	0.63	0.56	0.53	0.35	0.47	NA	0.5
1956	0.04	0	0	0	0.1	0.26	0	0	0.19	0.35	0.13	0.18	0.74	0.73	0	0.04	0	0	0	0	NA	0
1957	0.48	0.27	0.35	0.34	0.36	0.8	0.45	0.3	0.8	0.89	0.38	0.47	1.2	1.17	0.54	0.58	0.01	0.38	0.25	0.42	NA	0.52
1958	0.34	0.37	0.43	0.26	0.21	0.63	0.52	0.45	0.64	0.68	0.36	0.43	0.68	0.58	0.44	0.47	0.14	0.24	0.22	0.29	NA	0.49
1959	0.44	0.31	0.17	0.35	0.41	0.57	0.47	0.48	0.56	0.72	0.51	0.38	1.48	0.74	0.39	0.48	0.15	0.39	0.27	0.37	NA	0.45
1960	0.34	NA	0.28	0.13	0.39	0.83	0.6	0.26	0.48	0.73	0.43	0.34	1.24	0.41	0.39	0.61	0.24	0.28	0.23	0.27	NA	0.33
1961	0.16	NA	0.17	0.21	0.37	0.67	0.45	0.34	0.34	0.51	0.23	0.29	1.16	0.44	0.35	0.6	0.3	0.19	0.03	0.14	NA	0.19
1962	0.07	NA	0	0	0.24	0.51	0.16	0.32	0.17	0.3	0.17	0.19	0.97	0.36	0.21	0.42	0.17	0	0.13	0.11	NA	0.07
1963	0.2	NA	0.26	0.05	0.1	0.67	0.22	0.34	0.24	0.48	0.21	0.28	1.17	0.33	0.36	0.48	0.32	0.31	0.22	0.31	NA	0.32
1964	0	NA	0	0.29	0.13	0.32	0	0.27	0.11	0.26	0.1	0.11	0.7	0.1	0.13	0.13	0.11	0.09	0	0	NA	0
1965	0.32	NA	0.48	0	0.37	0.84	0.59	0.42	0.83	1.01	0.48	0.32	1.34	0.64	0.55	0.59	0.49	0.58	0.16	0.29	NA	0.46
1966	0.19	NA	0.28	0.19	0.29	0.77	0.46	0.29	0.67	0.83	0.6	0.37	1.46	0.56	0.5	0.54	0.49	0.56	0.08	0.2	NA	0.34
1967	0.22	NA	0.05	0.05	0.15	0.62	0.27	0.16	0.4	0.45	0.41	0.27	1	0.55	0.22	0.3	0.27	0.31	0.19	0.09	NA	0.12
1968	0.15	NA	0.25	0.09	0.17	0.46	0.4	0.29	0.38	0.65	0.46	0.31	1.1	0.65	0.33	0.5	0.24	0.25	0.18	0.17	NA	0.25
1969	0.15	NA	0.2	0.16	0.28	0.77	0.28	0.2	0.34	0.62	0.46	0.32	1.19	0.78	0.26	0.33	0.25	0.26	0.21	0.23	NA	0.2
1970	0.15	NA	0.23	0.37	0.32	0.94	0.42	0.33	0.54	0.79	0.48	0.32	1.45	1.03	0.45	0.35	0.3	0.33	0.16	0.22	NA	0.34
1971	0	NA	0.22	0.25	0.21	0.75	0.27	0.13	0.47	0.61	0.43	0.27	1.36	0.88	0.36	0.34	0.29	0.25	0.02	0	NA	0.05
1972	0.28	NA	0.48	0.32	0.34	0.74	0.42	0.38	0.8	0.95	0.73	0.39	1.9	1.02	0.54	0.81	0.38	0.36	0.25	0.33	NA	0.28
1973	0.16	NA	0.35	0.36	0.41	0.89	0.4	0.35	0.75	1.13	0.55	0.36	1.39	0.62	0.5	0.48	0.45	0.35	0.32	0.33	NA	0.26
1974	0.06	NA	0.18	0	0.3	0.87	0.11	0.09	0.51	0.63	0.55	0.39	1.44	0.72	0.21	0.29	0.25	0.14	0.11	0.12	NA	0
1975	0.18	NA	0.4	0.39	0.28	0.77	0.57	0.47	0.83	0.84	0.6	0.56	2.05	1.07	0.5	0.71	0.41	0.28	0.17	0.28	NA	0.24
1976	0.07	NA	0.17	0.08	0.29	0.83	0.25	0.19	0.59	0.65	0.45	0.44	1.42	0.68	0.28	0.39	0.29	0.19	0.02	0.27	NA	0.16
1977	0.12	NA	0.21	0.16	0.32	0.97	0.22	0.2	0.47	0.68	0.4	0.61	1.88	0.88	0.37	0.51	0.35	0.22	0.11	0.14	NA	0.19
1978	0.12	NA	0.36	0.27	0.51	1.01	0.44	0.34	0.57	0.61	0.41	0.75	1.71	0.71	0.49	0.69	0.32	0.2	0.26	0.23	NA	0.29
1979	0.12	NA	0.71	0.52	0.64	1.16	0.52	0.49	0.81	0.67	0.55	0.77	1.64	0.9	0.58	0.65	0.46	0.36	0.28	0.32	NA	0.24
1980	0.09	NA	0.57	0.42	0.49	0.68	0.5	0.38	0.56	0.67	0.56	0.65	1.72	1	0.72	0.73	0.44	0.29	0.24	0.28	NA	NA
1981	NA	NA	0.44	0.29	0.39	0.78	0.49	0.43	0.67	0.6	0.5	0.7	1.7	1.01	0.69	0.65	0.33	NA	0.29	0.24	NA	NA
