# Touchan - Mesa Alta - PSME - ITRDB NM584
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/9697
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-9697.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: drought
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm584-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm584-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm584.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm584.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-10-30
#--------------------
# File_Last_Modified_Date
#   Date: 2010-10-30
#--------------------
# Title
#   Study_Name: Touchan - Mesa Alta - PSME - ITRDB NM584
#--------------------
# Investigators
#   Investigators: Touchan, R.; Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Meko, D.M.(https://orcid.org/0000-0002-5171-2724); Allen, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: International Journal of Climatology
#   Published_Title: Millennial precipitation reconstruction for the Jemez Mountains,  New Mexico, reveals changing drought signal
#   Published_Date_or_Year: 2010
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1002/joc.2117
#   Full_Citation: Touchan, R., C.A. Woodhouse, D.M. Meko, and C. Allen.  2010.  Millennial precipitation reconstruction for the Jemez Mountains,  
New Mexico, reveals changing drought signal.   
Int. J. Climatol.  Published on line 23 March 2010
1789	NA	NA	NA	NA	NA	0.84	0.6	0.18	0.16	NA	NA	NA	0.17	0.16	0.15	0.12	NA	NA	0.3	0.33	0.23	0.17	NA	0.32	0.35	0.39	0.2	0.13	1.2	NA	NA	0.23	0.31	NA	NA	NA	NA	0.05	NA	0.31	NA	NA	NA	NA	NA	NA	0.37	0.34	0.48	0.31	NA	NA	0.21	0.23	0.16	0.13	0.35	0.22	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.29	NA	NA	0.17	0.18	0.41	0.48	NA	NA	0.14	NA	NA	NA	NA	NA
1790	NA	NA	NA	NA	NA	0.52	0.49	0.22	0.18	NA	NA	NA	0.18	0.09	0.15	0.14	NA	NA	0.29	0.42	0.28	0.21	NA	0.19	0.19	0.4	0.27	0.3	1.1	NA	0.19	0.17	0.26	NA	NA	NA	NA	0.26	NA	0.45	NA	NA	NA	NA	NA	NA	0.62	0.45	0.43	0.24	NA	NA	0.26	0.37	0.28	0.26	0.4	0.29	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.28	NA	NA	0.25	0.24	0.45	0.42	NA	NA	0.32	NA	NA	NA	NA	NA
1791	NA	NA	NA	NA	NA	0.78	0.7	0.2	0.2	NA	NA	NA	0.38	0.18	0.12	0.17	NA	NA	0.54	0.3	0.32	0.36	NA	0.49	0.24	0.59	0.36	0.39	1.09	NA	0.23	0.24	0.32	NA	NA	NA	NA	0.6	NA	0.52	NA	NA	NA	NA	NA	NA	0.77	0.51	0.54	0.41	NA	NA	0.35	0.41	0.4	0.29	0.67	0.28	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.43	NA	NA	0.39	0.33	0.44	0.48	NA	NA	0.34	NA	NA	NA	NA	NA
1792	NA	NA	NA	NA	NA	0.67	0.56	0.31	0.23	NA	NA	NA	0.12	0.3	0.2	0.17	NA	NA	0.45	0.41	0.41	0.46	NA	0.41	0.22	0.48	0.32	0.49	0.87	1.65	0.32	0.3	0.42	NA	NA	NA	NA	0.19	NA	0.56	NA	NA	NA	NA	NA	NA	0.68	0.48	0.71	0.39	NA	NA	0.38	0.47	0.46	0.38	0.77	0.45	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.53	NA	NA	0.62	0.6	0.48	0.58	NA	NA	0.44	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	NA	1.11	0.88	0.74	0.4	NA	NA	NA	0.21	0.56	0.36	0.37	NA	NA	0.88	0.82	0.93	0.94	NA	0.87	0.64	0.89	0.61	1.04	1.64	0.99	0.59	0.61	0.86	NA	NA	NA	NA	0.26	NA	1.56	NA	NA	NA	NA	NA	NA	1.58	1.07	0.94	0.4	NA	NA	0.62	0.92	0.98	0.64	1.54	0.88	NA	NA	NA	NA	NA	NA	NA	NA	0.84	1.21	NA	NA	1.34	1.12	0.72	0.81	NA	NA	0.76	0.82	NA	NA	NA	NA
1794	NA	NA	NA	NA	NA	0.64	0.45	0.37	0.11	NA	NA	NA	0.23	0.08	0.56	0.08	NA	NA	0.2	0.33	0.33	0.36	0.26	0.17	0.22	0.38	0.28	0.22	0.84	1	0.16	0.2	0.33	NA	NA	NA	NA	0.06	NA	0.61	NA	NA	NA	NA	NA	NA	0.79	0.5	0.55	0.26	NA	NA	0.31	0.47	0.35	0.28	0.47	0.55	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.47	NA	NA	0.36	0.36	0.38	0.31	NA	NA	0.33	0.41	NA	NA	NA	NA
1795	NA	NA	NA	NA	NA	0.75	0.56	0.34	0.19	NA	NA	NA	0.27	0.33	0.14	0.2	NA	NA	0.38	0.49	0.42	0.48	0.1	0.28	0.4	0.43	0.31	0.36	1.08	0.82	0.23	0.23	0.25	NA	NA	NA	NA	0.2	NA	0.78	NA	NA	NA	NA	NA	NA	0.95	0.53	0.68	0.4	NA	NA	0.38	0.44	0.55	0.36	0.73	0.74	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.27	NA	NA	1.01	0.71	0.5	0.45	NA	NA	0.37	0.36	NA	NA	NA	NA
1796	NA	NA	NA	NA	NA	0.72	0.58	0.33	0.21	NA	NA	NA	0	0.21	0.35	0.22	NA	NA	0.41	0.32	0.24	0.22	0.17	0.31	0.32	0.45	0.28	0.21	1.01	0.97	0.24	0.29	0.41	NA	NA	NA	NA	0.19	NA	0.56	NA	NA	NA	NA	NA	NA	0.63	0.45	0.43	0.27	NA	NA	0.23	0.26	0.37	0.28	0.42	0.55	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.23	NA	NA	0.64	0.45	0.34	0.33	NA	NA	0.24	0.24	NA	NA	NA	NA
1797	NA	NA	NA	NA	NA	0.99	0.71	0.36	0.2	NA	NA	NA	0.26	0.34	0.2	0.23	NA	NA	0.44	0.52	0.4	0.52	0.1	0.28	0.4	0.51	0.31	0.17	1.24	0.71	0.22	0.27	0.31	NA	NA	NA	NA	0.16	NA	0.47	NA	NA	NA	NA	NA	NA	1.07	0.65	0.58	0.34	NA	NA	0.39	0.34	0.39	0.29	0.69	0.73	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.22	NA	NA	0.75	0.48	0.39	0.43	NA	NA	0.29	0.38	NA	NA	NA	NA
1798	NA	NA	NA	NA	NA	0.74	0.57	0.29	0.23	NA	NA	NA	0.21	0.32	0.33	0.22	NA	NA	0.39	0.58	0.48	0.48	0.26	0.34	0.4	0.44	0.27	0.17	0.89	0.78	0.28	0.31	0.45	NA	NA	NA	NA	0.43	NA	0.51	NA	NA	NA	NA	NA	NA	0.99	0.6	0.58	0.36	NA	NA	0.38	0.36	0.31	0.2	0.51	0.55	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.14	NA	NA	0.68	0.42	0.37	0.42	NA	NA	0.35	0.26	NA	NA	NA	NA
1799	NA	NA	NA	NA	NA	0.83	0.68	0.33	0.13	NA	NA	NA	0.34	0.23	0.28	0.18	NA	NA	0.27	0.46	0.32	0.32	0.27	0.32	0.31	0.39	0.49	0.23	0.86	1.12	0.23	0.28	0.36	NA	NA	NA	NA	0.3	NA	0.41	NA	NA	NA	NA	NA	NA	0.89	0.39	0.4	0.25	NA	NA	0.24	0.2	0.27	0.18	0.36	0.43	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.15	NA	NA	0.53	0.28	0.34	0.35	NA	NA	0.24	0.33	NA	NA	NA	NA
1800	NA	NA	NA	NA	NA	1.26	0.97	0.48	0.23	NA	NA	NA	0.15	0.22	0.39	0.24	NA	NA	0.43	0.76	0.62	0.71	0.47	0.39	0.49	0.72	0.49	0.38	1.29	1.14	0.33	0.34	0.43	NA	NA	NA	NA	0.26	NA	0.73	NA	NA	NA	NA	NA	NA	1.36	0.79	0.75	0.57	NA	NA	0.56	0.36	0.53	0.34	0.88	0.98	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.22	NA	NA	0.76	0.51	0.47	0.51	NA	NA	0.48	0.52	NA	NA	NA	NA
1801	NA	NA	NA	NA	NA	0.55	0.44	0.17	0.12	NA	NA	NA	0	0.35	0.2	0.18	NA	NA	0.28	0.42	0.34	0.44	0	0.1	0.4	0.45	0.26	0.17	0.67	0.53	0.22	0.26	0.34	NA	NA	NA	NA	0	NA	0.38	NA	NA	NA	NA	NA	NA	0.76	0.54	0.63	0.52	NA	NA	0.37	0.28	0	0.09	0.45	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.2	NA	NA	0.53	0.39	0.39	0.43	NA	NA	0.28	0.38	NA	NA	NA	NA
1802	NA	NA	NA	NA	NA	0.88	0.83	0.35	0.17	NA	NA	NA	0.18	0.21	0.26	0.2	NA	NA	0.36	0.59	0.5	0.32	0.12	0.3	0.46	0.54	0.36	0.29	0.75	1.13	0.16	0.23	0.41	NA	NA	NA	NA	0.51	NA	0.67	NA	NA	NA	NA	NA	NA	0.76	0.68	0.52	0.49	NA	NA	0.44	0.35	0.23	0.19	0.55	0.63	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.22	NA	NA	0.49	0.46	0.46	0.48	NA	NA	0.4	0.49	NA	NA	NA	NA
1803	NA	NA	NA	NA	NA	1.14	0.83	0.52	0.25	NA	NA	NA	0.29	0.21	0.33	0.22	NA	NA	0.45	1.08	0.82	0.7	0.17	0.3	0.58	0.72	0.48	0.34	1.07	1.26	0.32	0.38	0.63	NA	NA	NA	NA	0.59	NA	0.67	NA	NA	NA	NA	NA	NA	1.12	0.95	0.43	0.52	NA	NA	0.54	0.25	0.32	0.25	0.74	1.07	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.19	NA	NA	0.38	0.45	0.51	0.55	NA	NA	0.57	0.75	NA	NA	NA	NA
1804	NA	NA	NA	NA	NA	0.9	0.87	0.45	0.28	NA	NA	NA	0.21	0.22	0.45	0.35	NA	NA	0.57	0.79	0.83	0.69	0.2	0.51	0.59	0.8	0.4	0.44	1.13	1.24	0.44	0.44	0.54	NA	NA	NA	NA	0.36	NA	1.5	NA	NA	NA	NA	NA	NA	1.38	1.16	0.64	1.14	NA	NA	0.52	0.34	0.36	0.29	1.21	1.28	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.34	NA	NA	0.71	0.71	0.63	0.69	NA	NA	0.67	0.99	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	0.55	0.53	0.29	0.08	NA	NA	NA	0.14	0.39	0.38	0.18	NA	NA	0.28	0.53	0.4	0.47	0.17	0.28	0.44	0.48	0.27	0.19	0.74	0.65	0.26	0.33	0.39	NA	NA	NA	NA	0.65	NA	0.6	NA	NA	NA	NA	NA	NA	0.73	0.67	0.49	0.55	NA	NA	0.3	0.21	0.45	0.2	0.54	0.69	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.34	NA	NA	0.77	0.54	0.38	0.41	NA	NA	0.21	0.3	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	0.03	0.05	0	0	NA	NA	NA	0	0.32	0	0.04	NA	NA	0.05	0.26	0.16	0	0	0.04	0.14	0.07	0.33	0.33	0.17	0.17	0.05	0.13	0.18	NA	NA	NA	NA	0	NA	0.27	NA	NA	NA	NA	NA	NA	0.28	0.16	0.08	0.02	NA	NA	0.05	0	0.24	0	0.11	0.16	NA	NA	NA	NA	NA	NA	NA	NA	0.09	0.03	NA	NA	0.05	0.05	0.05	0	NA	NA	0.06	0.12	NA	NA	NA	NA
1807	NA	NA	NA	NA	NA	0.75	0.65	0.53	0.35	NA	NA	NA	0.14	0.43	0.6	0.28	NA	NA	0.58	0.62	0.54	0.51	0.22	0.55	0.44	0.62	0.35	0.17	0.67	0.52	0.3	0.41	0.56	NA	NA	NA	NA	0.26	NA	0.59	NA	NA	NA	NA	NA	NA	0.71	0.61	0.36	0.44	NA	NA	0.46	0.31	0.51	0.33	0.52	0.55	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.41	NA	NA	0.72	0.69	0.38	0.4	NA	NA	0.39	0.5	NA	NA	NA	NA
1808	NA	NA	NA	NA	NA	0.39	0.39	0.15	0.04	NA	NA	NA	0.09	0.08	0.11	0.19	NA	NA	0.27	0.46	0.4	0.19	0.2	0.14	0.31	0.5	0.23	0.17	0.56	0.46	0.19	0.26	0.29	NA	NA	NA	NA	0.02	NA	0.42	NA	NA	NA	NA	NA	NA	0.65	0.51	0.23	0.22	NA	NA	0.29	0.14	0.26	0.1	0.25	0.47	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.11	NA	NA	0.35	0.18	0.24	0.23	NA	NA	0.26	0.4	NA	NA	NA	NA
1809	NA	NA	NA	NA	NA	0.38	0.47	0.3	0.25	NA	NA	NA	0.19	0.13	0.17	0.14	NA	NA	0.38	0.46	0.38	0.3	0.24	0.27	0.61	0.39	0.33	0.13	0.46	0.4	0.17	0.26	0.29	NA	NA	NA	NA	0.14	NA	0.34	NA	NA	NA	NA	NA	NA	0.55	0.37	0.26	0.17	NA	NA	0.18	0.1	0.28	0.1	0.21	0.41	NA	NA	NA	NA	NA	NA	NA	NA	0.31	0.2	NA	NA	0.25	0.22	0.23	0.25	NA	NA	0.12	0.21	NA	NA	NA	NA
1810	NA	NA	NA	NA	NA	0.31	0.34	0.2	0.1	0.25	NA	NA	0.18	0.13	0.28	0.17	NA	NA	0.33	0.39	0.33	0.23	0.07	0.16	0.24	0.37	0.22	0.21	0.47	0.41	0.12	0.14	0.25	NA	NA	NA	NA	0.22	NA	0.41	NA	NA	NA	NA	NA	NA	0.71	0.63	0.17	0.2	NA	NA	0.19	0.11	0.36	0.17	0.26	0.35	NA	NA	NA	NA	NA	NA	NA	NA	0.26	0.14	NA	NA	0.18	0.12	0.28	0.23	NA	NA	0.21	0.31	NA	NA	NA	NA
1811	NA	NA	NA	NA	NA	0.33	0.34	0.15	0.06	0.38	NA	NA	0.18	0.11	0.19	0.15	NA	NA	0.27	0.33	0.3	0.2	0.16	0.1	0.13	0.35	0.33	0.29	0.39	0.52	0.18	0.18	0.31	NA	NA	NA	NA	0.21	NA	0.38	NA	NA	NA	NA	NA	NA	0.8	0.53	0.25	0.21	NA	NA	0.18	0.13	0.35	0.24	0.17	0.33	NA	NA	NA	NA	NA	NA	NA	NA	0.31	0.22	NA	NA	0.17	0.13	0.3	0.3	NA	NA	0.14	0.26	NA	NA	NA	NA
1812	NA	NA	NA	NA	NA	0.39	0.36	0.17	0.16	0.19	NA	NA	0.19	0.19	0.11	0.12	NA	NA	0.24	0.33	0.26	0.09	0.3	0.15	0.15	0.36	0.28	0.28	0.52	0.52	0.11	0.14	0.21	NA	NA	NA	NA	0.16	NA	0.5	NA	NA	NA	NA	NA	NA	0.69	0.44	0.2	0.17	NA	NA	0.17	0.17	0.45	0.28	0.21	0.36	NA	NA	NA	NA	NA	NA	NA	NA	0.22	0.16	NA	NA	0.21	0.2	0.24	0.23	NA	NA	0.15	0.34	NA	NA	NA	NA
1813	NA	NA	NA	NA	NA	0.45	0.45	0.21	0.11	0.2	NA	NA	0.17	0.28	0.22	0.11	NA	NA	0.21	0.42	0.31	0.18	0.35	0.19	0.27	0.35	0.22	0.24	0.46	0.45	0.12	0.17	0.27	NA	NA	NA	NA	0.12	NA	0.44	NA	NA	NA	NA	NA	NA	0.78	0.55	0.25	0.19	NA	NA	0.15	0.25	0.42	0.17	0.21	0.34	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.21	NA	NA	0.16	0.13	0.3	0.3	NA	NA	0.19	0.29	NA	NA	NA	NA
1814	NA	NA	NA	NA	NA	0.47	0.38	0.27	0.15	0.35	NA	NA	0.24	0.34	0.38	0.2	NA	NA	0.26	0.47	0.42	0.22	0.15	0.19	0.24	0.43	0.43	0.53	0.48	0.88	0.17	0.23	0.32	NA	NA	NA	NA	0.17	NA	0.56	NA	NA	NA	NA	NA	NA	0.71	0.55	0.23	0.24	NA	NA	0.25	0.29	0.53	0.24	0.24	0.36	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.24	NA	NA	0.32	0.24	0.33	0.28	NA	NA	0.24	0.35	NA	NA	NA	NA
1815	NA	NA	NA	NA	NA	0.9	0.75	0.53	0.36	0.92	NA	NA	0.52	0.65	0.48	0.29	NA	NA	0.42	0.98	0.94	0.49	0.37	0.43	0.44	0.77	0.56	0.6	0.91	1.07	0.37	0.32	0.61	NA	NA	NA	NA	0.52	NA	0.79	NA	NA	NA	NA	NA	NA	1.52	1.12	0.31	0.38	NA	NA	0.39	0.38	1.09	0.42	0.38	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.42	NA	NA	0.38	0.38	0.4	0.48	NA	NA	0.41	0.77	NA	NA	NA	NA
1816	NA	NA	NA	NA	NA	1.21	1.03	0.72	0.38	1.03	NA	NA	0.8	0.44	0.68	0.3	NA	NA	0.51	1.07	1.12	0.73	0.1	0.67	0.71	0.76	0.27	0.29	1.04	0.97	0.49	0.48	0.65	NA	NA	NA	NA	0.76	NA	1.23	NA	NA	NA	NA	NA	NA	2.37	1.82	0.53	0.67	NA	NA	0.49	0.42	1.38	0.6	0.78	0.93	NA	NA	NA	NA	NA	NA	NA	NA	1.17	0.71	NA	NA	0.81	0.53	0.55	0.68	NA	NA	0.56	1.32	NA	NA	NA	NA
1817	NA	NA	NA	NA	NA	0.69	0.69	0.43	0.28	0.52	NA	NA	0.69	0.06	0.52	0.24	NA	0.49	0.37	0.66	0.82	0.55	0.19	0.49	0.63	0.66	0.03	0.05	0.82	0.56	0.37	0.41	0.45	NA	NA	NA	NA	0.7	NA	0.95	NA	NA	NA	NA	NA	NA	1.37	0.95	0.53	0.7	NA	NA	0.4	0.45	0.87	0.37	0.95	1.03	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.73	NA	NA	0.92	0.38	0.51	0.51	NA	NA	0.55	0.85	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	0.24	0.17	0.07	0.03	0.13	NA	NA	0.16	0.11	0.13	0.05	NA	0.11	0.05	0.23	0.2	0.09	0	0.15	0.09	0.12	0.11	0.09	0.43	0.55	0.15	0.19	0.23	NA	NA	NA	NA	0.04	NA	0.32	NA	NA	NA	NA	NA	NA	0.42	0.28	0.16	0.22	NA	NA	0.05	0.09	0.14	0.02	0.18	0.36	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.29	NA	NA	0.21	0.02	0.14	0.13	NA	NA	0.13	0.2	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	0.35	0.33	0.15	0.11	0.2	NA	NA	0.33	0.31	0.19	0.1	NA	0.28	0.21	0.57	0.43	0.2	0.19	0.16	0.31	0.34	0.24	0.23	0.62	0.55	0.09	0.16	0.24	NA	NA	NA	NA	0.21	NA	0.46	NA	NA	NA	NA	NA	NA	0.68	0.49	0.26	0.32	NA	NA	0.22	0.2	0.45	0.2	0.24	0.44	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.23	NA	NA	0.44	0.25	0.29	0.28	NA	NA	0.19	0.25	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	0.64	0.48	0.33	0.21	0.6	NA	NA	0.55	0.33	0.44	0.18	NA	0.44	0.29	0.58	0.55	0.52	0.09	0.47	0.3	0.46	0.28	0.3	0.78	0.79	0.27	0.32	0.4	NA	NA	NA	NA	0.3	NA	0.54	NA	NA	NA	NA	NA	NA	0.94	0.54	0.33	0.54	NA	NA	0.31	0.31	0.76	0.29	0.39	0.41	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.37	NA	NA	0.48	0.39	0.43	0.4	NA	NA	0.3	0.44	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	0.78	0.62	0.48	0.23	0.51	NA	NA	0.59	0.41	0.72	0.3	NA	0.48	0.47	0.7	0.74	0.64	0.09	0.37	0.42	0.53	0.36	0.4	1.31	1.35	0.31	0.36	0.46	NA	NA	NA	NA	0.6	NA	1.01	NA	NA	NA	NA	NA	NA	1.07	1.02	0.45	0.91	NA	NA	0.43	0.52	1.3	0.56	0.67	0.75	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.56	NA	NA	0.82	0.63	0.55	0.63	NA	NA	0.43	0.62	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	0.03	0.05	0.07	0.02	0.09	NA	NA	0.17	0.03	0.06	0.11	NA	0.12	0.04	0.19	0.25	0.02	0	0.03	0.15	0.18	0.12	0.13	0.44	0.32	0.08	0.21	0.22	NA	NA	NA	NA	0.03	NA	0.17	NA	NA	NA	NA	NA	NA	0.17	0.25	0.09	0.23	NA	NA	0.05	0.09	0.19	0.03	0.14	0.23	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.25	NA	NA	0.11	0.03	0.12	0.15	NA	NA	0.1	0.18	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	0.24	0.27	0.14	0.09	0.12	NA	NA	0.27	0.2	0.19	0.12	NA	0.31	0.18	0.32	0.35	0.19	0.1	0.09	0.2	0.22	0.21	0.19	0.52	0.47	0.15	0.23	0.27	NA	NA	NA	NA	0.23	NA	0.37	NA	NA	NA	NA	NA	NA	0.52	0.52	0.24	0.37	NA	NA	0.16	0.22	0.51	0.16	0.23	0.29	NA	NA	NA	NA	NA	NA	NA	NA	0.26	0.19	NA	NA	0.26	0.22	0.17	0.32	NA	NA	0.2	0.27	NA	NA	NA	NA
1824	NA	NA	NA	NA	NA	0.38	0.37	0.2	0.19	0.29	NA	NA	0.35	0.19	0.28	0.19	NA	0.31	0.24	0.33	0.47	0.26	0.12	0.29	0.35	0.31	0.28	0.27	0.62	0.46	0.24	0.27	0.35	NA	NA	NA	NA	0.27	NA	0.5	NA	NA	NA	NA	NA	NA	0.56	0.53	0.25	0.39	NA	NA	0.23	0.25	0.5	0.2	0.32	0.36	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.26	NA	NA	0.36	0.36	0.25	0.35	NA	NA	0.27	0.42	NA	NA	NA	NA
1825	NA	NA	NA	NA	NA	0.53	0.52	0.33	0.19	0.22	NA	NA	0.46	0.29	0.46	0.27	NA	0.45	0.38	0.58	0.74	0.38	0.31	0.36	0.46	0.51	0.36	0.38	0.76	0.65	0.32	0.36	0.5	NA	NA	NA	NA	0.39	NA	0.68	NA	NA	NA	NA	NA	NA	0.44	0.55	0.28	0.43	NA	NA	0.3	0.34	0.67	0.25	0.37	0.45	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.58	NA	NA	0.35	0.35	0.3	0.42	NA	NA	0.33	0.54	NA	NA	NA	NA
1826	NA	NA	NA	NA	NA	0.38	0.34	0.25	0.18	0.14	NA	NA	0.39	0.19	0.28	0.16	NA	0.33	0.25	0.44	0.56	0.18	0.41	0.31	0.27	0.33	0.27	0.3	0.63	0.57	0.16	0.25	0.39	NA	NA	NA	NA	0.11	NA	0.36	NA	NA	NA	NA	NA	NA	0.23	0.22	0.3	0.55	NA	NA	0.15	0.21	0.36	0.16	0.26	0.37	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.27	NA	NA	0.26	0.19	0.23	0.31	NA	NA	0.24	0.34	NA	NA	NA	NA
1827	NA	NA	NA	NA	NA	0.39	0.4	0.28	0.2	0.15	NA	NA	0.42	0.18	0.22	0.16	NA	0.31	0.29	0.53	0.68	0.2	0.23	0.19	0.39	0.48	0.23	0.45	0.62	0.57	0.16	0.26	0.3	NA	NA	NA	NA	0.2	NA	0.54	NA	NA	NA	NA	NA	NA	0.35	0.31	0.24	0.33	NA	NA	0.25	0.32	0.52	0.19	0.32	0.43	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.32	NA	NA	0.36	0.22	0.24	0.34	NA	NA	0.23	0.38	NA	NA	NA	NA
1828	NA	NA	NA	NA	NA	0.64	0.56	0.46	0.29	0.27	NA	NA	0.66	0.36	0.48	0.3	NA	0.58	0.45	0.82	1.03	0.37	0.1	0.4	0.45	0.63	0.43	0.59	1.04	0.97	0.35	0.42	0.5	NA	NA	NA	NA	0.68	NA	1.06	NA	NA	NA	NA	NA	NA	1	0.99	0.43	1.01	NA	NA	0.4	0.47	0.74	0.29	0.71	0.71	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.38	NA	NA	0.49	0.43	0.35	0.51	NA	NA	0.31	0.51	NA	NA	NA	NA
1829	NA	NA	NA	NA	NA	0.27	0.26	0.22	0.2	0.3	NA	NA	0.41	0.17	0.2	0.09	NA	0.28	0.27	0.44	0.58	0.34	0.1	0.23	0.29	0.41	0.24	0.29	0.55	0.58	0.2	0.25	0.39	NA	NA	NA	NA	0.15	NA	0.55	NA	NA	NA	NA	NA	NA	0.55	0.65	0.32	0.74	NA	NA	0.2	0.26	0.36	0.13	0.53	0.54	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.32	NA	NA	0.31	0.18	0.25	0.25	NA	NA	0.18	0.33	NA	NA	NA	NA
1830	NA	NA	NA	NA	NA	0.39	0.28	0.36	0.2	0.32	NA	NA	0.46	0.19	0.22	0.14	NA	0.32	0.19	0.63	0.56	0.16	0.29	0.41	0.37	0.38	0.45	0.52	0.7	0.84	0.19	0.28	0.36	NA	NA	NA	NA	0.29	NA	0.79	NA	NA	NA	NA	NA	NA	0.66	0.66	0.27	0.83	NA	NA	0.21	0.41	0.38	0.19	0.49	0.58	NA	NA	NA	NA	NA	NA	NA	NA	0.26	0.24	NA	NA	0.37	0.34	0.21	0.25	NA	NA	0.2	0.24	NA	NA	NA	NA
1831	NA	NA	NA	NA	NA	0.45	0.36	0.38	0.27	0.42	NA	NA	0.52	0.16	0.25	0.18	NA	0.32	0.28	0.74	0.83	0.23	0.3	0.26	0.34	0.57	0.51	0.73	1.06	1.12	0.28	0.3	0.4	NA	NA	NA	NA	0.5	NA	1.1	NA	NA	NA	NA	NA	NA	0.93	1.01	0.3	0.92	NA	NA	0.32	0.5	0.67	0.32	0.6	0.74	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.3	NA	NA	0.59	0.54	0.41	0.5	NA	NA	0.18	0.39	NA	NA	NA	NA
