# Büntgen - DolinaSuchejwody - PCAB - ITRDB POLA027
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/14002
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-14002.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/pola027-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; pola027-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/europe/pola027.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/pola027.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-06-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-06-10
#--------------------
# Title
#   Study_Name: Büntgen - DolinaSuchejwody - PCAB - ITRDB POLA027
#--------------------
# Investigators
#   Investigators: Büntgen, U.(https://orcid.org/0000-0002-3821-0818); Kaszka, R.; Esper, J.(https://orcid.org/0000-0003-3919-014X); Frank, D.C.(https://orcid.org/0000-0001-5463-5640); Verstege, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Tree Physiology
#   Published_Title: Growth/climate response of a multi-species tree-ring network in the Western Carpathian Tatra Mountains, Poland and Slovakia
#   Published_Date_or_Year: 2007
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1093/treephys/27.5.689
#   Full_Citation: Büntgen, U., D.C. Frank, R.J. Kaczka, A. Verstege, T. Zwijacz-Kozica, and J. Esper. 2007. Growth/climate response of a multi-species tree-ring network in the Western Carpathian Tatra Mountains, Poland and Slovakia. 
Tree Physiology 27: 689-702
1788	NA	NA	1.3	1.13	0.8	0.79	NA	NA	0.96	0.46	0.84	0.64	0.4	0.41	0.41	0.61	2.01	0.79	NA	NA	0.72	0.4	0.87	0.83	0.42	0.7	0.88	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.72	NA	NA	2.06
1789	0.88	NA	1.29	1.15	0.79	0.81	NA	NA	0.99	0.44	0.72	0.53	0.4	0.46	0.28	0.43	1.55	0.61	NA	NA	0.77	0.49	0.85	0.93	0.41	0.64	1.06	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.7	NA	NA	2.73
1790	0.78	NA	1.26	1.09	0.61	0.79	NA	NA	1.26	0.82	0.82	0.63	0.47	0.37	0.44	0.49	1.66	0.74	NA	NA	1.04	0.65	0.91	0.94	0.43	0.46	0.95	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.69	NA	NA	2.36
1791	0.87	NA	1.46	0.9	0.59	0.81	NA	NA	1.28	0.74	0.65	0.58	0.66	0.36	0.38	0.42	1.7	0.78	NA	NA	1.05	0.76	0.83	0.97	0.31	0.41	1.08	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.6	NA	NA	1.48
1792	0.66	NA	1.76	0.72	0.52	0.78	NA	NA	1.19	0.88	0.73	0.76	0.71	0.31	0.36	0.43	1.52	0.6	NA	NA	1.16	0.85	0.71	1.13	0.35	0.62	1.22	0.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.55	NA	NA	1.51
1793	0.54	NA	1.98	0.86	0.53	0.82	NA	NA	1	0.79	0.79	0.81	0.62	0.26	0.38	0.47	1.3	0.61	NA	NA	0.9	0.68	0.88	0.886	0.24	0.69	0.94	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.65	NA	NA	1.44
1794	0.88	NA	1.81	1.1	0.71	1.2	NA	NA	1.51	0.98	0.99	0.86	0.69	0.22	0.47	0.39	1.37	0.64	NA	NA	0.95	0.67	1.36	0.96	0.19	0.43	1.43	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	0.9	NA	NA	1.84
1795	0.83	NA	1.41	0.99	0.46	0.84	NA	NA	0.94	0.75	0.68	0.6	0.79	0.23	0.45	0.5	1.05	0.53	NA	NA	0.8	0.77	0.92	0.75	0.11	0.31	1.29	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.6	NA	NA	1.35
1796	0.96	NA	1.81	0.89	0.47	0.94	NA	NA	0.93	0.69	0.82	0.74	0.62	0.25	0.34	0.47	1.09	0.53	NA	NA	0.68	0.68	0.99	0.81	0.14	0.29	0.85	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	0.55	NA	NA	1.45
1797	0.85	NA	1.83	1.25	0.38	1.35	NA	NA	0.99	0.54	0.53	0.6	0.54	0.23	0.35	0.43	1.68	0.71	NA	NA	0.68	0.73	0.82	0.64	0.13	0.3	0.75	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.61	NA	NA	1.44
1798	0.83	NA	1.86	1.33	0.49	1.08	NA	NA	1.09	0.66	0.58	0.83	0.59	0.26	0.36	0.37	1.9	0.86	NA	NA	0.63	0.66	1.1	0.8	0.15	0.34	1.17	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.49	NA	NA	1.67
1799	0.61	NA	1.5	1.08	0.34	0.76	NA	NA	0.82	0.39	0.45	0.66	0.35	0.18	0.31	0.55	1.39	0.63	NA	NA	0.46	0.9	0.73	0.57	0.14	0.34	0.49	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	0.38	NA	NA	1.52
1800	0.8	NA	1.9	1.14	0.52	0.82	NA	NA	0.91	0.62	0.64	0.81	0.49	0.26	0.44	0.77	1.52	0.94	NA	NA	0.75	0.99	0.88	0.71	0.18	0.37	0.79	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.42	NA	NA	2.17
1801	0.96	NA	1.62	0.82	0.61	0.9	NA	NA	0.78	0.71	0.79	1.03	0.58	0.3	0.42	0.76	1.56	1.37	NA	NA	0.86	0.77	0.87	0.75	0.17	0.39	0.89	0.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.41	NA	NA	2.24
1802	0.59	NA	1.64	0.67	0.54	0.7	NA	NA	0.75	0.86	0.75	0.75	0.42	0.29	0.38	0.74	1.54	0.97	NA	NA	0.78	0.54	0.69	0.58	0.13	0.39	0.46	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.46	NA	NA	2.08
1803	0.62	NA	1.26	0.57	0.48	0.77	NA	NA	0.48	0.46	0.54	0.52	0.33	0.25	0.2	0.43	1.4	0.81	NA	NA	0.57	0.28	0.4	0.4	0.06	0.28	0.74	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	0.29	NA	2.96	2.16
1804	0.96	NA	1.49	0.81	0.56	0.91	NA	NA	0.37	0.36	0.66	0.78	0.4	0.34	0.36	0.41	1.84	0.8	NA	NA	0.68	0.35	0.48	0.59	0.14	0.35	0.8	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	0.34	NA	3.29	1.96
1805	0.98	NA	1.16	0.9	0.54	0.95	NA	NA	0.4	0.48	0.58	0.76	0.39	0.33	0.34	0.55	1.73	0.98	NA	NA	0.62	0.29	0.69	0.66	0.15	0.28	0.62	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	0.31	NA	3.18	1.93
1806	0.71	NA	0.85	0.73	0.65	0.83	NA	NA	0.35	0.37	0.55	0.57	0.44	0.36	0.41	0.596	1.3	0.63	NA	NA	0.69	0.55	0.63	0.65	0.2	0.34	0.41	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.37	NA	2.11	2.04
1807	0.72	NA	1.21	0.71	0.66	1.08	NA	NA	0.53	0.55	0.66	0.67	0.66	0.36	0.4	0.73	1.56	0.66	NA	NA	0.78	0.59	0.89	0.6	0.2	0.37	0.41	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	0.31	NA	2.43	2.67
1808	0.55	NA	1.17	0.7	0.55	0.9	NA	NA	0.54	0.51	0.65	0.66	0.47	0.23	0.43	0.694	1.18	0.56	NA	NA	0.664	0.34	0.68	0.49	0.13	0.27	0.5	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	0.4	NA	1.74	2.16
1809	0.69	NA	1.06	0.63	0.52	0.93	NA	NA	0.36	0.42	0.75	0.75	0.5	0.28	0.6	0.812	1.12	0.53	NA	NA	0.745	0.36	0.8	0.61	0.27	0.36	0.55	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	0.4	NA	2.46	2.64
1810	0.71	NA	0.92	0.82	0.54	1.05	NA	NA	0.48	0.6	0.98	0.89	0.54	0.25	0.49	0.995	1.13	0.51	NA	NA	0.73	0.35	1.05	0.75	0.35	0.44	0.93	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.46	NA	2.83	2.19
1811	1.17	NA	1.06	0.96	0.92	2.14	NA	NA	0.9	0.77	2.32	1.39	0.77	0.63	0.55	1.56	2.7	0.92	NA	NA	2.33	0.62	2.03	1.44	0.8	0.7	1.05	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.75	NA	3.5	3.14
1812	1	NA	0.86	0.71	0.67	1.84	NA	NA	0.82	0.64	1.55	1.14	0.44	0.51	0.42	1.433	1.75	0.66	NA	NA	1.35	0.54	1.1	0.93	0.55	0.42	0.98	0.52	NA	0.97	NA	NA	NA	NA	NA	NA	NA	0.42	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.37	0.64	NA	2.58	2.06
1813	0.68	NA	0.6	0.6	0.34	1.24	NA	NA	0.49	0.44	0.94	0.68	0.27	0.37	0.25	0.976	1.33	0.41	NA	NA	0.54	0.36	0.72	0.58	0.21	0.18	0.46	0.24	NA	0.67	NA	NA	NA	NA	NA	NA	NA	0.18	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.44	NA	2.18	1.61
1814	0.76	NA	0.76	0.79	0.41	1.26	NA	NA	0.7	0.67	1.26	0.93	0.38	0.35	0.37	1.38	1.55	0.57	NA	NA	0.63	0.53	0.75	0.76	0.12	0.23	0.38	0.34	NA	0.81	NA	NA	NA	NA	NA	NA	NA	0.31	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.57	NA	2.51	2.08
1815	0.53	NA	0.68	0.7	0.34	0.91	NA	NA	0.61	0.52	1.03	0.81	0.33	0.3	0.36	1.31	1.12	0.39	NA	NA	0.46	0.44	0.43	0.53	0.11	0.22	0.33	0.3	NA	0.48	NA	NA	NA	NA	NA	NA	NA	0.26	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	0.54	NA	1.7	1.59
1816	0.38	NA	0.52	0.5	0.25	0.67	NA	NA	0.54	0.38	0.91	0.64	0.33	0.23	0.4	1.4	0.8	0.34	NA	NA	0.34	0.4	0.29	0.46	0.128	0.12	0.12	0.18	NA	0.4	NA	NA	NA	NA	NA	NA	NA	0.22	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.43	NA	1.17	1.41
1817	0.4	NA	0.45	0.44	0.28	0.93	NA	NA	0.48	0.39	0.96	0.56	0.38	0.25	0.46	2.05	1.4	0.38	NA	NA	0.39	0.29	0.33	0.46	0.105	0.18	0.27	0.24	NA	0.1	NA	NA	NA	NA	NA	NA	NA	0.19	0.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	0.43	NA	1.34	1.53
1818	0.33	NA	0.43	0.47	0.14	0.75	NA	NA	0.28	0.2	0.71	0.32	0.32	0.13	0.21	1.28	1.02	0.19	NA	NA	0.14	0.15	0.25	0.4	0.03	0.07	0.19	0.19	NA	0.16	NA	NA	NA	NA	NA	NA	NA	0.08	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13	0.2	NA	0.97	0.92
1819	0.6	NA	0.68	0.73	0.35	1.13	NA	NA	0.68	0.47	1.11	0.84	0.56	0.3	0.37	1.55	1.57	0.45	NA	NA	0.37	0.37	0.59	0.71	0.17	0.32	0.69	0.51	NA	0.56	NA	NA	NA	NA	NA	NA	NA	0.28	0.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.48	NA	1.62	1.51
1820	0.43	NA	0.56	0.65	0.27	0.83	NA	NA	0.52	0.34	0.8	0.71	0.41	0.23	0.23	1.15	1.17	0.51	NA	NA	0.34	0.25	0.54	0.44	0.1	0.23	0.66	0.41	NA	0.51	NA	NA	NA	NA	NA	NA	NA	0.16	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.35	NA	1.44	1.22
1821	0.34	NA	0.61	0.74	0.26	0.64	NA	NA	0.33	0.22	0.68	0.64	0.46	0.3	0.3	1.24	1.16	0.42	NA	NA	0.31	0.18	0.49	0.42	0.07	0.26	0.64	0.35	NA	0.39	NA	NA	NA	NA	NA	NA	NA	0.21	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	0.26	NA	1.53	1.024
1822	0.58	NA	0.78	0.6	0.46	1.43	NA	NA	0.52	0.47	1.13	0.96	0.54	0.4	0.36	1.6	1.97	0.54	NA	NA	0.64	0.25	0.83	0.53	0.17	0.37	0.98	0.48	NA	0.52	NA	NA	NA	NA	NA	NA	NA	0.43	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	0.53	NA	2.18	2.17
1823	0.53	NA	0.58	0.46	0.25	1.05	NA	NA	0.37	0.57	0.75	0.5	0.28	0.26	0.15	1.29	1.94	0.59	NA	NA	0.42	0.12	0.43	0.37	0.09	0.31	0.61	0.24	NA	0.37	NA	NA	NA	NA	NA	NA	NA	0.23	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	0.27	NA	1.76	1.21
1824	0.78	NA	0.79	0.67	0.49	1.4	NA	NA	0.46	0.75	0.93	0.62	0.52	0.47	0.16	1.9	2.39	0.56	NA	NA	0.5	0.35	0.81	0.63	0.16	0.49	0.88	0.32	NA	0.13	NA	NA	NA	NA	NA	NA	NA	0.32	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	0.48	NA	2.53	1.53
1825	0.65	NA	1.16	1.03	0.49	1.16	NA	NA	0.49	0.97	0.97	0.64	0.51	0.48	0.18	1.73	2.39	0.48	NA	NA	0.61	0.38	0.77	0.6	0.16	0.49	1	0.36	NA	0.38	NA	NA	NA	NA	NA	NA	NA	0.25	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	0.52	NA	2.92	1.62
1826	0.77	NA	1.57	1.16	0.69	1	NA	NA	0.62	0.9	1.09	0.75	0.51	0.5	0.26	1.4	2.44	0.68	NA	NA	0.73	0.45	0.94	0.88	0.18	0.51	0.86	0.49	NA	0.63	NA	NA	NA	NA	NA	NA	NA	0.32	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.67	NA	2.8	1.78
1827	0.64	NA	1.2	0.87	0.6	1.04	NA	NA	0.64	0.83	0.95	0.66	0.48	0.48	0.25	1.22	1.7	0.56	NA	NA	0.72	0.29	0.89	0.7	0.19	0.39	0.82	0.45	NA	0.86	NA	NA	NA	NA	NA	NA	NA	0.27	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	0.56	NA	2.46	1.87
1828	0.61	0.74	1.11	0.81	0.6	1.04	NA	NA	0.77	0.88	0.86	0.65	0.59	0.63	0.24	1.24	1.4	0.65	NA	NA	0.79	0.33	0.84	0.81	0.2	0.32	0.74	0.48	NA	0.77	NA	NA	NA	NA	NA	NA	NA	0.3	1.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	0.55	NA	2.45	1.57
1829	0.74	0.88	1.22	0.9	0.77	1.17	NA	NA	0.84	1.1	0.79	0.6	0.57	0.74	0.27	1.17	1.28	0.67	NA	NA	0.85	0.3	0.65	0.93	0.25	0.44	0.73	0.43	NA	0.75	NA	NA	NA	NA	NA	NA	NA	0.39	1.73	NA	NA	NA	NA	NA	NA	NA	NA	1.08	1.26	NA	NA	NA	NA	0.29	0.58	NA	3.59	1.61
1830	0.73	0.82	0.97	0.71	0.85	1.44	NA	NA	0.75	0.98	1.06	0.7	0.63	0.92	0.3	1.19	1.18	0.78	NA	NA	0.97	0.26	0.7	1.15	0.29	0.79	0.83	0.44	NA	0.54	NA	NA	NA	NA	NA	NA	NA	0.39	1.47	NA	NA	NA	NA	1.42	1.89	NA	NA	1.32	1.24	NA	NA	NA	NA	0.3	0.52	NA	3.08	1.57
1831	0.66	0.74	0.87	0.62	0.6	1.39	NA	NA	0.53	0.91	0.89	0.73	0.52	0.7	0.22	0.93	1.22	0.58	NA	NA	0.9	0.19	0.59	0.95	0.36	0.69	0.96	0.39	NA	0.56	NA	NA	NA	NA	NA	NA	NA	0.17	0.9	NA	NA	NA	NA	1.45	2.21	NA	NA	1.3	1.51	NA	NA	NA	NA	0.22	0.41	NA	2.63	1.52
1832	0.53	0.51	0.81	0.62	0.48	0.87	NA	NA	0.51	0.61	0.92	0.84	0.28	0.41	0.26	0.8	0.83	0.43	NA	NA	0.58	0.22	0.45	0.71	0.37	0.67	0.73	0.4	0.85	0.46	NA	NA	NA	NA	NA	NA	NA	0.22	0.8	NA	NA	NA	NA	1.04	1.15	NA	NA	1.03	0.96	NA	NA	NA	NA	0.21	0.37	NA	1.84	1.23
1833	0.65	0.68	1.11	0.87	0.57	0.97	NA	NA	0.77	1.06	1.26	1.08	0.52	0.56	0.48	0.88	1.44	0.83	NA	NA	0.95	0.39	0.83	1.08	0.55	0.82	0.71	0.53	1.13	1.03	NA	NA	1.09	NA	NA	NA	NA	0.4	1.2	NA	NA	NA	NA	1.4	1.8	NA	NA	0.93	0.88	NA	NA	NA	NA	0.33	0.58	NA	2.56	1.71
1834	0.58	0.51	1.15	0.83	0.65	1.04	NA	NA	0.64	0.94	1.53	1.23	0.56	0.62	0.42	0.9	1.4	0.96	NA	NA	1.14	0.7	0.69	0.88	0.44	0.92	0.62	0.55	1.1	0.93	NA	NA	1.02	NA	NA	NA	NA	0.43	1.49	NA	NA	NA	NA	1.07	1.35	NA	NA	0.89	0.65	NA	NA	NA	NA	0.28	1.16	NA	2.77	1.9
1835	0.56	0.55	0.71	0.66	0.52	1.19	NA	NA	0.5	0.82	1.16	1.13	0.52	0.43	0.39	0.75	1.13	0.64	1.11	1.6	0.59	0.36	0.5	0.56	0.41	0.78	0.67	0.44	1.12	0.94	NA	NA	1.4	NA	NA	NA	NA	0.29	1.1	NA	NA	NA	NA	1.51	1.72	NA	NA	1.24	0.94	NA	NA	NA	NA	0.24	0.73	NA	3.03	1.3
1836	0.65	0.62	0.58	0.55	0.51	0.94	NA	NA	0.38	0.56	0.99	1.07	0.53	0.46	0.35	0.65	0.86	0.41	1.07	1.16	0.58	0.37	0.4	0.45	0.37	0.74	0.68	0.36	0.81	0.8	NA	NA	0.87	NA	NA	NA	NA	0.23	0.98	NA	NA	NA	NA	0.84	1.32	NA	NA	1.03	0.72	NA	NA	NA	NA	0.28	0.6	NA	3.27	1.47
1837	0.68	0.6	0.38	0.4	0.34	0.8	NA	NA	0.25	0.5	0.7	0.85	0.4	0.34	0.15	0.49	0.58	0.35	1.12	1.16	0.36	0.23	0.34	0.31	0.21	0.56	0.49	0.25	0.74	0.74	NA	NA	1.24	NA	NA	NA	NA	0.11	0.67	NA	NA	NA	NA	0.61	0.79	NA	NA	0.89	0.85	NA	NA	NA	NA	0.16	0.34	NA	3.09	1.21
1838	0.81	0.64	0.64	0.59	0.39	0.99	NA	NA	0.4	0.56	0.74	0.81	0.39	0.3	0.34	0.63	0.88	0.52	1.49	1.05	0.56	0.34	0.34	0.38	0.35	0.61	0.49	0.34	0.82	0.99	NA	NA	1.24	NA	NA	NA	NA	0.13	0.43	NA	NA	NA	NA	0.76	0.82	NA	NA	0.88	0.62	NA	NA	NA	NA	0.26	0.35	NA	3.12	1.26
1839	1.18	1.06	0.67	0.65	0.53	0.71	NA	NA	0.61	0.71	1.03	1.12	0.52	0.36	0.41	0.82	1.8	0.91	1.22	1.45	0.57	0.32	0.58	0.45	0.4	0.75	0.84	0.53	1.11	1.35	NA	NA	1.56	NA	NA	NA	NA	0.23	0.96	NA	NA	NA	NA	1.09	1.25	NA	NA	1.24	0.75	NA	NA	NA	NA	0.26	0.47	NA	3.66	1.95
1840	1.29	1.18	0.61	0.66	0.45	1.07	NA	NA	0.48	0.75	1.11	0.93	0.59	0.41	0.22	0.65	1.74	0.74	1.48	1.32	0.37	0.26	0.62	0.44	0.26	0.57	0.77	0.38	1.25	1.46	NA	NA	1.11	NA	NA	NA	NA	0.17	0.92	NA	NA	NA	NA	1.07	1.21	NA	NA	0.99	0.54	NA	NA	NA	NA	0.26	0.36	NA	2.6	1.84
1841	1.49	1.54	0.67	0.69	0.35	1	NA	NA	0.52	0.77	1.37	1.11	0.58	0.52	0.24	0.73	1.72	0.72	1.51	1.67	0.58	0.35	0.64	0.41	0.29	0.61	0.96	0.38	1.26	2.18	NA	NA	0.96	NA	NA	NA	NA	0.26	1.03	NA	NA	NA	NA	1.26	1.39	NA	NA	1.16	0.5	NA	NA	NA	NA	0.19	0.36	NA	2.46	2.18
1842	1.22	1.25	0.87	0.83	0.59	2.21	NA	NA	0.72	1.27	1.53	1.11	0.72	0.57	0.21	0.79	1.9	0.79	1.14	1.28	0.47	0.3	0.57	0.47	0.23	0.5	0.8	0.3	0.92	1.27	NA	NA	0.68	NA	NA	NA	NA	0.32	1.43	NA	NA	NA	NA	0.98	0.82	NA	NA	0.79	0.37	NA	NA	NA	NA	0.22	0.35	NA	2.43	1.55
1843	0.82	0.87	0.8	0.74	0.36	1.35	NA	NA	0.51	1.05	1.06	0.82	0.58	0.49	0.21	0.57	1.31	0.51	1.08	1.16	0.44	0.26	0.35	0.33	0.23	0.46	0.54	0.21	0.65	0.89	NA	NA	0.57	NA	NA	NA	NA	0.23	1.03	NA	NA	NA	NA	0.74	0.69	NA	NA	0.48	0.24	NA	NA	NA	NA	0.14	0.25	NA	1.69	1.11
1844	0.99	1.08	0.89	0.83	0.5	1.4	NA	NA	0.73	1.46	1.47	1.15	0.6	0.62	0.31	0.84	1.68	0.78	1.18	1.34	0.65	0.35	0.57	0.49	0.34	0.53	0.69	0.48	0.53	0.8	NA	NA	0.59	NA	NA	NA	NA	0.27	1.15	NA	NA	NA	NA	0.83	0.77	NA	NA	0.54	0.49	NA	NA	NA	NA	0.28	0.34	NA	1.76	1.24
1845	0.86	0.9	0.87	0.77	0.49	1.25	NA	NA	0.73	1.46	1.55	1.22	0.52	0.44	0.33	0.9	1.6	0.9	1	1.22	0.67	0.43	0.53	0.56	0.38	0.54	0.67	0.46	0.64	0.78	NA	NA	0.6	NA	NA	NA	NA	0.25	1.01	NA	NA	NA	NA	0.96	0.74	NA	NA	0.61	0.57	NA	NA	NA	NA	0.2	0.28	NA	1.69	1.26
1846	0.82	0.87	0.92	0.78	0.55	1.36	NA	NA	0.78	1.31	1.35	1.09	0.51	0.37	0.33	0.89	1.6	0.67	2.17	2.06	0.62	0.42	0.49	0.51	0.3	0.53	0.79	0.45	0.7	0.94	NA	NA	0.7	NA	NA	NA	NA	0.23	0.98	NA	NA	NA	NA	1.25	0.88	NA	NA	0.64	0.63	NA	NA	NA	NA	0.19	0.28	NA	1.95	1.17
1847	0.78	0.79	0.84	0.77	0.35	0.92	NA	NA	0.72	1.2	0.98	0.92	0.59	0.37	0.22	0.65	1.19	0.5	2.05	1.81	0.3	0.26	0.35	0.4	0.37	0.48	0.37	0.23	0.63	0.85	NA	NA	0.61	NA	NA	NA	NA	0.18	0.7	NA	NA	NA	NA	1.11	0.76	NA	NA	0.47	0.54	NA	NA	NA	NA	0.09	0.18	NA	1.68	0.86
