# Lamarche - Rio Futaleufu - AUCH - ITRDB ARGE
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3847
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3847.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES LOTRED SA2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/southamerica/arge.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/arge.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Lamarche - Rio Futaleufu - AUCH - ITRDB ARGE
#--------------------
# Investigators
#   Investigators: Lamarche, V.C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-04-29.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rio Futaleufu
#   Location: Argentina
#   Northernmost_Latitude: -43.18
#   Southernmost_Latitude: -43.18
#   Easternmost_Longitude: -71.7
#   Westernmost_Longitude: -71.7
#   Elevation_m: 1804
#--------------------
# Data_Collection
#   Collection_Name: ARGE
#   First_Year: 1842
#   Last_Year: 1974
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Austrocedrus chilensis (D. Don) Pic. Serm. & Bizzarri
#   Common_Name: Chilean cedar
#   Tree_Species_Code: AUCH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FU2091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2093_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2093; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2123_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2123; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2144_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2144; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FU2152_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FU2152; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FU2091_raw	FU2093_raw	FU2101_raw	FU2121_raw	FU2122_raw	FU2123_raw	FU2131_raw	FU2142_raw	FU2144_raw	FU2151_raw	FU2152_raw
1010	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1011	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1012	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1013	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1014	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1015	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1016	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1017	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1018	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1019	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1020	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1021	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1022	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1023	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1024	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1025	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1026	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1027	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1028	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1029	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1030	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1031	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1032	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1033	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1034	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1035	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1036	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1037	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1038	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1039	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1040	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1041	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1042	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1043	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1044	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1045	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1046	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1047	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1048	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1049	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1050	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1051	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1052	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1053	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1054	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1055	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1056	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1057	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1058	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1059	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1060	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1061	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1062	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1063	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1064	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1065	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1066	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1067	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1068	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1069	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1070	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1071	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1072	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1073	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1074	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1075	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1076	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1077	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1078	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1079	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1080	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1081	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1082	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1083	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1084	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1085	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1086	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1087	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1088	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1089	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1090	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1091	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1092	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1093	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1094	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1095	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1096	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1097	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1098	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1099	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1100	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1101	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1102	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1103	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1104	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1105	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1106	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1107	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1108	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1109	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1110	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1111	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1112	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1113	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1114	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1115	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1116	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1117	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1118	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1119	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1120	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1121	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1122	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1123	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1124	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1125	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1126	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1127	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1128	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1129	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1130	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1131	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1132	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1133	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1134	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1135	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1136	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1137	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1138	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1139	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1140	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1141	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1142	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1143	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1144	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1145	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1146	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1147	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1148	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1149	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1150	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1151	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1152	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1153	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1154	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1155	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1156	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1157	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1158	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1159	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1160	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1161	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1162	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1163	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1164	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1165	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1166	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1167	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1168	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1169	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1170	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1171	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1172	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1173	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1174	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1175	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1176	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1177	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1178	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1179	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1180	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1181	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1182	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1183	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1184	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1185	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1186	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1187	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1188	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1189	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1190	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1191	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1192	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1193	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1194	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1195	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1196	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1197	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1198	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1199	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1200	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1201	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1202	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1203	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1204	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1205	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1206	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1207	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1208	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1209	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1210	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1211	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1212	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1213	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1214	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1215	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1216	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1217	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1218	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1219	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1220	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1221	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1222	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1223	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1224	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1225	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1226	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1227	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1228	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1229	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1230	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1231	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1232	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1233	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1234	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1235	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1236	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1237	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1238	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1239	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1240	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1241	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1242	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1243	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1244	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1245	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1246	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1247	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1248	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1249	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1250	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1251	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1252	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1253	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1254	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1255	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1256	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1257	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1258	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1259	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1260	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1261	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1262	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1263	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1264	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1265	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1266	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1267	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1268	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1269	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1270	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1271	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1272	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1273	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1274	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1275	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1276	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1277	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1278	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1279	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1280	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1281	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1282	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1283	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1284	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1285	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1286	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1287	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1288	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1289	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1290	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1291	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1292	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1293	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1294	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1295	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1296	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1297	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1298	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1299	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1300	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1301	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1302	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1303	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1304	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1305	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1306	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1307	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1308	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1309	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1310	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1311	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1312	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1313	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1314	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1315	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1316	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1317	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1318	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1319	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1320	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1321	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1322	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1323	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1324	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1325	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1326	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1327	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1328	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1329	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1330	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
1331	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
